episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,lane_3_time,speed_violation_count,tailgating_violation_count,braking_violation_count,lane_keeping_violation_count,lane_change_tailgating_violation_count,lane_change_braking_violation_count,collision_violation_count,lane_change_collision_violation_count,total_cost,total_avoided_cost,total_reward,unsafe_frames,unsafe_slow_count,unsafe_lane_left_count,unsafe_lane_right_count,unsafe_faster_count,unsafe_idle_count,unsafe_ttc_frames,unsafe_ttc_slow_count,unsafe_ttc_lane_left_count,unsafe_ttc_lane_right_count,unsafe_ttc_faster_count,unsafe_ttc_idle_count,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_scps_augmented_count,outcome_projection_count
343,1,cautious,nop,nan,30,0,29.798981664924852,9.0,9.0,8.0,4.0,30,0,3,19,1,1,0,0,54.0,0.0,11.758777997909814,4,0,4,0,0,0,10,0,5,3,2,0,nan,0.0,0,0,0,0
344,1,cautious,nop,nan,30,0,29.465653191601618,10.0,9.0,9.0,2.0,28,0,4,20,0,0,0,0,52.0,0.0,11.358783829921938,4,1,2,1,0,0,9,1,4,1,2,1,nan,0.0,0,0,0,0
345,1,cautious,nop,nan,30,0,29.798981664924852,5.0,10.0,12.0,3.0,30,0,1,15,1,1,0,1,48.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,2,2,0,0,nan,0.0,0,0,0,0
346,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,25.0,3.0,30,0,2,3,2,1,0,1,38.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,2,2,0,nan,0.0,0,0,0,0
347,1,cautious,nop,nan,13,1,29.536111534491145,6.0,7.0,0.0,0.0,13,0,3,12,1,2,0,1,31.0,0.0,3.9587779979353943,3,0,1,2,0,0,6,0,2,2,1,1,nan,0.0,0,0,0,0
348,1,cautious,nop,nan,20,1,29.69847249738728,0.0,4.0,10.0,6.0,20,1,5,4,1,1,0,0,32.0,0.0,6.758777997909828,5,0,3,2,0,0,10,0,3,4,1,2,nan,0.0,0,0,0,0
349,1,cautious,nop,nan,30,0,29.798981664924852,0.0,8.0,20.0,2.0,30,1,6,8,1,1,0,0,47.0,0.0,11.758777997909814,3,0,1,1,1,0,11,0,2,4,4,1,nan,0.0,0,0,0,0
350,1,cautious,nop,nan,4,1,28.493648204534214,2.0,2.0,0.0,0.0,3,1,3,4,0,1,1,0,12.0,0.0,0.35898371272547425,3,1,1,0,1,0,3,1,2,0,0,0,nan,0.0,0,0,0,0
351,1,cautious,nop,nan,30,0,29.798981664924852,1.0,24.0,5.0,0.0,30,1,3,24,1,1,1,0,60.0,0.0,11.758777997909814,2,0,1,0,1,0,5,0,1,2,1,1,nan,0.0,0,0,0,0
352,1,cautious,nop,nan,29,1,29.792049998198124,15.0,14.0,0.0,0.0,29,1,4,29,1,0,1,0,64.0,0.0,10.358777997909815,2,0,1,1,0,0,5,0,3,1,0,1,nan,0.0,0,0,0,0
353,1,cautious,nop,nan,19,1,29.419444734091886,4.0,6.0,1.0,8.0,18,2,5,9,3,1,1,1,38.0,0.0,6.158777997909831,3,0,0,3,0,0,8,0,3,5,0,0,nan,0.0,0,0,0,0
354,1,cautious,nop,nan,30,0,29.798981664924852,4.0,17.0,9.0,0.0,30,0,2,21,0,0,0,0,53.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
355,1,cautious,nop,nan,20,1,29.69847249738728,8.0,12.0,0.0,0.0,20,2,5,20,0,0,1,0,47.0,0.0,6.758777997909828,4,0,2,1,1,0,6,0,2,1,2,1,nan,0.0,0,0,0,0
356,1,cautious,nop,nan,30,0,29.798981664924852,27.0,3.0,0.0,0.0,30,0,2,30,2,2,0,2,66.0,0.0,11.758777997909814,0,0,0,0,0,0,4,0,1,1,0,2,nan,0.0,0,0,0,0
357,1,cautious,nop,nan,19,1,29.682602628828715,10.0,5.0,4.0,0.0,19,1,5,15,0,1,1,0,41.0,0.0,6.3587779979098284,3,0,2,1,0,0,8,0,3,2,1,2,nan,0.0,0,0,0,0
358,1,cautious,nop,nan,30,0,29.798981664924852,20.0,8.0,2.0,0.0,30,0,2,27,0,0,0,0,59.0,0.0,11.758777997909814,1,0,0,1,0,0,3,0,1,1,0,1,nan,0.0,0,0,0,0
359,1,cautious,nop,nan,30,0,29.798981664924852,5.0,16.0,4.0,5.0,30,0,1,21,0,0,0,0,52.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,3,0,0,nan,0.0,0,0,0,0
360,1,cautious,nop,nan,30,0,29.465648331591524,2.0,2.0,6.0,20.0,28,0,0,3,2,2,0,2,35.0,0.0,11.358777997909819,0,0,0,0,0,0,3,0,1,2,0,0,nan,0.0,0,0,0,0
361,1,cautious,nop,nan,30,0,29.798981664924852,7.0,20.0,3.0,0.0,30,0,5,27,1,1,0,1,64.0,0.0,11.758777997909814,2,0,1,1,0,0,9,0,3,2,2,2,nan,0.0,0,0,0,0
362,1,cautious,nop,nan,4,1,28.493648204534214,0.0,0.0,0.0,4.0,4,1,3,0,0,0,1,0,8.0,0.0,0.35898371272547425,1,0,0,1,0,0,3,0,0,2,1,0,nan,0.0,0,0,0,0
363,1,cautious,nop,nan,30,0,29.798981664924852,11.0,9.0,9.0,1.0,30,0,3,19,1,0,0,0,53.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,1,4,1,2,nan,0.0,0,0,0,0
364,1,cautious,nop,nan,30,0,29.798981664924852,0.0,17.0,7.0,6.0,30,0,1,16,1,0,0,0,48.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,2,1,0,nan,0.0,0,0,0,0
365,1,cautious,nop,nan,30,0,29.798981664924852,11.0,2.0,15.0,2.0,30,1,2,14,0,3,0,0,50.0,0.0,11.758777997909814,4,0,3,1,0,0,6,0,4,1,0,1,nan,0.0,0,0,0,0
366,1,cautious,nop,nan,15,1,29.59796332985096,9.0,6.0,0.0,0.0,15,1,2,14,1,2,0,0,35.0,0.0,4.758777997910574,3,0,1,2,0,0,4,0,1,2,0,1,nan,0.0,0,0,0,0
367,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,16.0,9.0,30,0,2,5,0,0,0,0,37.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
368,1,cautious,nop,nan,30,0,29.798981664924852,3.0,7.0,13.0,7.0,30,0,1,11,2,2,0,1,46.0,0.0,11.758777997909814,1,0,0,1,0,0,9,0,4,4,1,0,nan,0.0,0,0,0,0
369,1,cautious,nop,nan,17,1,29.645261761632128,11.0,5.0,1.0,0.0,16,0,3,16,4,3,1,1,42.0,0.0,5.55877799790985,3,1,1,1,0,0,7,1,2,3,0,1,nan,0.0,0,0,0,0
370,1,cautious,nop,nan,16,1,29.623090621734303,13.0,3.0,0.0,0.0,16,1,3,16,2,0,0,0,38.0,0.0,5.158777997909955,2,0,1,1,0,0,5,0,1,2,0,2,nan,0.0,0,0,0,0
371,1,cautious,nop,nan,30,0,29.798981664924852,0.0,1.0,8.0,21.0,30,0,4,2,0,0,0,0,36.0,0.0,11.758777997909814,2,0,2,0,0,0,6,0,2,0,0,4,nan,0.0,0,0,0,0
372,1,cautious,nop,nan,7,1,28.54627382656053,0.0,0.0,7.0,0.0,5,0,4,0,0,0,2,0,9.0,0.0,1.3929566714369486,2,2,0,0,0,0,4,2,0,0,1,1,nan,0.0,0,0,0,0
373,1,cautious,nop,nan,30,0,29.798981664924852,5.0,4.0,3.0,18.0,30,0,1,10,0,0,0,0,41.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,4,1,0,0,nan,0.0,0,0,0,0
374,1,cautious,nop,nan,30,0,29.798981664924852,0.0,3.0,8.0,19.0,30,0,2,3,1,0,0,0,36.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,1,1,1,1,nan,0.0,0,0,0,0
375,1,cautious,nop,nan,30,0,29.798981664924852,5.0,7.0,11.0,7.0,30,0,4,12,0,1,0,0,47.0,0.0,11.758777997909814,1,0,0,1,0,0,9,0,3,2,2,2,nan,0.0,0,0,0,0
376,1,cautious,nop,nan,10,1,28.98238912489556,0.0,0.0,0.0,10.0,8,0,3,0,0,0,2,0,11.0,0.0,2.592955649958223,2,2,0,0,0,0,4,2,0,2,0,0,nan,0.0,0,0,0,0
377,1,cautious,nop,nan,30,0,29.798981664924852,9.0,3.0,6.0,12.0,30,0,1,11,1,1,0,1,44.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,2,0,1,nan,0.0,0,0,0,0
378,1,cautious,nop,nan,30,0,29.798981664924852,0.0,12.0,5.0,13.0,30,2,4,12,1,1,1,0,50.0,0.0,11.758777997909814,4,0,1,1,2,0,7,0,2,2,2,1,nan,0.0,0,0,0,0
379,1,cautious,nop,nan,30,0,29.798981664924852,11.0,19.0,0.0,0.0,30,0,5,30,0,1,0,0,66.0,0.0,11.758777997909814,4,0,2,2,0,0,9,0,3,3,2,1,nan,0.0,0,0,0,0
380,1,cautious,nop,nan,28,1,29.42748050734004,9.0,16.0,3.0,0.0,25,0,5,25,1,0,1,0,56.0,0.0,9.558778168220847,2,1,1,0,0,0,10,2,3,1,2,2,nan,0.0,0,0,0,0
381,1,cautious,nop,nan,30,0,29.798981664924852,8.0,15.0,3.0,4.0,30,0,5,22,2,0,0,0,59.0,0.0,11.758777997909814,1,0,0,1,0,0,11,0,4,3,2,2,nan,0.0,0,0,0,0
382,1,cautious,nop,nan,23,1,29.737802171641114,3.0,10.0,10.0,0.0,22,1,6,14,0,0,1,0,43.0,0.0,7.958777997909824,2,1,0,0,1,0,7,1,2,0,2,2,nan,0.0,0,0,0,0
383,1,cautious,nop,nan,27,1,29.776646294360948,5.0,7.0,8.0,7.0,26,0,2,13,2,1,1,0,44.0,0.0,9.558777997909818,1,1,0,0,0,0,7,1,4,1,1,0,nan,0.0,0,0,0,0
384,1,cautious,nop,nan,30,0,29.798981664924852,0.0,8.0,16.0,6.0,30,1,3,7,2,4,0,2,47.0,0.0,11.758777997909814,5,0,2,3,0,0,8,0,2,4,0,2,nan,0.0,0,0,0,0
385,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,9.0,17.0,30,0,1,5,3,2,0,1,41.0,0.0,11.758777997909814,2,0,2,0,0,0,4,0,3,0,0,1,nan,0.0,0,0,0,0
386,1,cautious,nop,nan,30,0,29.798981664924852,3.0,12.0,15.0,0.0,30,0,1,15,0,0,0,0,46.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,2,2,1,0,nan,0.0,0,0,0,0
387,1,cautious,nop,nan,16,1,29.623090621734303,5.0,6.0,5.0,0.0,16,1,3,11,2,0,0,0,33.0,0.0,5.158777997909955,2,0,1,1,0,0,5,0,2,1,0,2,nan,0.0,0,0,0,0
388,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,12.0,11.0,30,1,5,8,0,0,1,0,44.0,0.0,11.758777997909814,3,0,1,1,1,0,9,0,4,2,1,2,nan,0.0,0,0,0,0
389,1,cautious,nop,nan,6,1,28.99493335565053,5.0,1.0,0.0,0.0,6,0,0,5,1,1,0,0,13.0,0.0,1.1587840053561282,1,0,0,1,0,0,2,0,0,2,0,0,nan,0.0,0,0,0,0
390,1,cautious,nop,nan,23,1,29.16627592337718,5.0,11.0,7.0,0.0,20,0,4,15,1,1,0,1,41.0,0.0,7.432973849507009,5,2,1,2,0,0,9,2,2,2,1,2,nan,0.0,0,0,0,0
391,1,cautious,nop,nan,30,0,29.798981664924852,17.0,10.0,3.0,0.0,30,0,1,27,3,1,0,0,62.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,2,1,0,nan,0.0,0,0,0,0
392,1,cautious,nop,nan,30,0,29.798981664924852,12.0,18.0,0.0,0.0,30,0,1,30,1,0,0,0,62.0,0.0,11.758777997909814,0,0,0,0,0,0,2,0,1,1,0,0,nan,0.0,0,0,0,0
393,1,cautious,nop,nan,30,0,29.798981664924852,0.0,21.0,7.0,2.0,30,0,1,21,2,1,0,0,55.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,2,2,0,1,nan,0.0,0,0,0,0
394,1,cautious,nop,nan,30,0,29.798981664924852,21.0,6.0,3.0,0.0,30,0,1,27,1,0,0,0,59.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,2,2,1,0,nan,0.0,0,0,0,0
395,1,cautious,nop,nan,30,0,29.798981664924852,2.0,9.0,13.0,6.0,30,1,3,12,1,2,0,0,49.0,0.0,11.758777997909814,4,0,2,1,1,0,10,0,4,4,0,2,nan,0.0,0,0,0,0
396,1,cautious,nop,nan,9,1,29.329938966359627,3.0,6.0,0.0,0.0,8,1,3,9,0,1,1,0,22.0,0.0,2.358778027889466,2,1,1,0,0,0,4,1,2,0,1,0,nan,0.0,0,0,0,0
397,1,cautious,nop,nan,30,0,29.798981664924852,2.0,10.0,11.0,7.0,30,0,4,12,1,0,0,0,47.0,0.0,11.758777997909814,2,0,2,0,0,0,10,0,4,3,1,2,nan,0.0,0,0,0,0
398,1,cautious,nop,nan,30,0,29.798981664924852,20.0,10.0,0.0,0.0,30,0,3,30,2,1,0,1,66.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,2,1,1,2,nan,0.0,0,0,0,0
399,1,cautious,nop,nan,25,1,29.398796202581785,0.0,2.0,10.0,13.0,22,2,4,2,2,1,1,1,33.0,0.0,8.398796202581778,3,0,1,1,1,0,7,1,2,2,1,1,nan,0.0,0,0,0,0
400,1,cautious,nop,nan,30,1,29.798981664924852,5.0,5.0,5.0,15.0,30,1,4,11,4,1,0,0,51.0,0.0,10.758777997909814,3,0,2,0,1,0,9,0,3,2,2,2,nan,0.0,0,0,0,0
401,1,cautious,nop,nan,30,0,29.798981664924852,9.0,15.0,6.0,0.0,30,0,1,24,1,1,0,1,57.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,2,1,0,nan,0.0,0,0,0,0
402,1,cautious,nop,nan,30,0,29.798981664924852,16.0,4.0,6.0,4.0,30,0,2,21,2,0,0,0,55.0,0.0,11.758777997909814,1,0,0,1,0,0,7,0,3,2,0,2,nan,0.0,0,0,0,0
403,1,cautious,nop,nan,30,0,29.798981664924852,18.0,1.0,3.0,8.0,30,0,1,18,1,0,0,0,50.0,0.0,11.758777997909814,1,0,0,1,0,0,2,0,0,1,1,0,nan,0.0,0,0,0,0
404,1,cautious,nop,nan,30,0,29.465648331591524,16.0,11.0,3.0,0.0,28,0,2,26,0,0,0,0,56.0,0.0,11.35877799790983,3,1,1,1,0,0,7,1,1,3,1,1,nan,0.0,0,0,0,0
405,1,cautious,nop,nan,30,0,29.798981664924852,14.0,16.0,0.0,0.0,30,0,4,30,0,0,0,0,64.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,5,1,2,0,nan,0.0,0,0,0,0
406,1,cautious,nop,nan,30,0,29.798981664924852,0.0,14.0,12.0,4.0,30,0,4,13,1,1,0,1,49.0,0.0,11.758777997909814,2,0,0,2,0,0,7,0,1,2,2,2,nan,0.0,0,0,0,0
407,1,cautious,nop,nan,30,0,29.798981664924852,2.0,12.0,14.0,2.0,30,0,3,14,1,1,0,0,49.0,0.0,11.758777997909814,4,0,2,2,0,0,7,0,2,3,1,1,nan,0.0,0,0,0,0
408,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,10.0,20.0,30,0,5,0,1,1,0,1,37.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,1,2,1,3,nan,0.0,0,0,0,0
409,1,cautious,nop,nan,30,0,29.798981664924852,28.0,2.0,0.0,0.0,30,0,4,30,1,0,0,0,65.0,0.0,11.758777997909814,1,0,0,1,0,0,6,0,1,1,3,1,nan,0.0,0,0,0,0
410,1,cautious,nop,nan,30,0,28.9656533370672,11.0,5.0,9.0,5.0,25,0,5,15,1,1,0,1,47.0,0.0,10.75878400448064,4,1,1,2,0,0,7,1,3,2,0,1,nan,0.0,0,0,0,0
411,1,cautious,nop,nan,30,0,29.798981664924852,13.0,9.0,5.0,3.0,30,0,6,21,0,0,0,0,57.0,0.0,11.758777997909814,3,0,1,2,0,0,12,0,4,5,0,3,nan,0.0,0,0,0,0
412,1,cautious,nop,nan,30,0,29.798981664924852,8.0,8.0,6.0,8.0,30,1,5,17,3,2,0,1,58.0,0.0,11.758777997909814,4,0,1,3,0,0,8,0,2,4,1,1,nan,0.0,0,0,0,0
413,1,cautious,nop,nan,7,1,29.138496516113285,7.0,0.0,0.0,0.0,7,1,2,7,1,0,0,0,18.0,0.0,1.5587790245117201,2,0,0,1,0,1,3,0,0,1,0,2,nan,0.0,0,0,0,0
414,1,cautious,nop,nan,10,1,28.98238912489556,10.0,0.0,0.0,0.0,8,0,4,10,0,0,2,0,22.0,0.0,2.592955649958223,2,2,0,0,0,0,4,2,0,0,1,1,nan,0.0,0,0,0,0
415,1,cautious,nop,nan,30,0,29.798981664924852,5.0,5.0,13.0,7.0,30,0,4,9,1,1,0,0,45.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,2,3,3,1,nan,0.0,0,0,0,0
416,1,cautious,nop,nan,30,0,29.798981664924852,16.0,9.0,4.0,1.0,30,1,4,24,1,2,0,1,62.0,0.0,11.758777997909814,4,0,2,1,1,0,10,0,3,3,4,0,nan,0.0,0,0,0,0
417,1,cautious,nop,nan,4,1,28.493648204534214,0.0,0.0,0.0,4.0,4,1,3,0,0,0,1,0,8.0,0.0,0.35898371272547425,1,0,0,1,0,0,3,0,0,2,1,0,nan,0.0,0,0,0,0
418,1,cautious,nop,nan,15,1,29.321592741393,3.0,3.0,5.0,4.0,13,1,6,7,1,1,2,0,29.0,0.0,4.592955644835802,5,1,2,2,0,0,9,1,3,2,1,2,nan,0.0,0,0,0,0
419,1,cautious,nop,nan,30,0,29.798981664924852,18.0,12.0,0.0,0.0,30,0,3,30,2,1,0,1,66.0,0.0,11.758777997909814,1,0,0,1,0,0,7,0,1,3,2,1,nan,0.0,0,0,0,0
420,1,cautious,nop,nan,22,1,29.725884088533892,18.0,4.0,0.0,0.0,22,1,3,22,0,0,0,0,48.0,0.0,7.558777997909825,2,0,0,1,0,1,6,0,2,1,0,3,nan,0.0,0,0,0,0
421,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,12.0,9.0,30,0,1,9,0,1,0,0,41.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,2,1,0,nan,0.0,0,0,0,0
422,1,cautious,nop,nan,5,1,28.794065760757547,0.0,0.0,4.0,1.0,5,1,2,0,0,0,1,0,8.0,0.0,0.75881315215151,1,0,0,1,0,0,3,0,0,2,1,0,nan,0.0,0,0,0,0
423,1,cautious,nop,nan,19,1,29.682602628828715,4.0,6.0,3.0,6.0,19,1,2,11,2,2,0,1,37.0,0.0,6.3587779979098284,3,0,1,2,0,0,7,0,4,2,1,0,nan,0.0,0,0,0,0
424,1,cautious,nop,nan,30,0,29.798981664924852,5.0,16.0,9.0,0.0,30,0,1,21,2,2,0,1,56.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,2,0,0,nan,0.0,0,0,0,0
425,1,cautious,nop,nan,30,0,29.798981664924852,7.0,9.0,10.0,4.0,30,0,4,15,1,0,0,0,50.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,3,2,0,3,nan,0.0,0,0,0,0
426,1,cautious,nop,nan,17,1,29.645261761632128,0.0,6.0,11.0,0.0,16,1,4,7,0,0,1,0,28.0,0.0,5.55877799790985,2,1,0,0,1,0,5,1,1,0,3,0,nan,0.0,0,0,0,0
427,1,cautious,nop,nan,30,0,29.798981664924852,4.0,21.0,5.0,0.0,30,0,4,25,1,0,0,0,60.0,0.0,11.758777997909814,2,0,1,1,0,0,6,0,2,1,0,3,nan,0.0,0,0,0,0
428,1,cautious,nop,nan,30,0,29.798981664924852,9.0,7.0,1.0,13.0,30,0,3,15,0,0,0,0,48.0,0.0,11.758777997909814,1,0,0,1,0,0,6,0,1,3,1,1,nan,0.0,0,0,0,0
429,1,cautious,nop,nan,30,0,29.798981664924852,18.0,10.0,2.0,0.0,30,2,6,29,0,0,0,0,67.0,0.0,11.758777997909814,4,0,3,0,1,0,10,0,5,1,1,3,nan,0.0,0,0,0,0
430,1,cautious,nop,nan,9,1,29.329938966359627,0.0,0.0,1.0,8.0,9,1,1,0,0,1,1,0,12.0,0.0,2.358778027889466,1,0,0,0,0,1,2,0,1,0,0,1,nan,0.0,0,0,0,0
431,1,cautious,nop,nan,30,0,29.798981664924852,4.0,1.0,9.0,16.0,30,0,2,6,2,0,0,0,40.0,0.0,11.758777997909814,0,0,0,0,0,0,7,0,3,2,0,2,nan,0.0,0,0,0,0
432,1,cautious,nop,nan,11,1,29.451768179057538,11.0,0.0,0.0,0.0,11,1,3,11,1,1,0,1,28.0,0.0,3.1587779987853164,2,0,1,1,0,0,4,0,2,1,0,1,nan,0.0,0,0,0,0
433,1,cautious,nop,nan,11,1,28.25675875086932,4.0,7.0,0.0,0.0,8,0,2,11,2,1,1,1,24.0,0.0,2.6329738503825006,3,2,0,1,0,0,5,2,1,1,1,0,nan,0.0,0,0,0,0
434,1,cautious,nop,nan,27,1,29.776646294360948,8.0,19.0,0.0,0.0,27,1,5,27,0,0,0,0,60.0,0.0,9.558777997909818,5,0,3,2,0,0,9,0,3,2,1,3,nan,0.0,0,0,0,0
435,1,cautious,nop,nan,30,0,29.465653191601618,10.0,12.0,3.0,5.0,28,0,3,22,1,2,0,1,56.0,0.0,11.358783829921938,3,0,1,2,0,0,10,1,3,3,1,2,nan,0.0,0,0,0,0
436,1,cautious,nop,nan,30,0,29.798981664924852,3.0,5.0,12.0,10.0,30,0,6,8,0,0,0,0,44.0,0.0,11.758777997909814,4,0,3,1,0,0,14,0,5,5,1,3,nan,0.0,0,0,0,0
437,1,cautious,nop,nan,30,0,29.798981664924852,8.0,19.0,3.0,0.0,30,0,6,27,2,1,0,1,66.0,0.0,11.758777997909814,4,0,3,1,0,0,12,0,3,3,2,4,nan,0.0,0,0,0,0
438,1,cautious,nop,nan,21,1,29.71283094989265,15.0,6.0,0.0,0.0,20,0,4,21,1,1,1,1,47.0,0.0,7.1587779979098265,2,1,1,0,0,0,6,1,4,1,0,0,nan,0.0,0,0,0,0
439,1,cautious,nop,nan,30,0,29.798981664924852,9.0,10.0,6.0,5.0,30,0,2,19,2,1,0,1,54.0,0.0,11.758777997909814,2,0,0,2,0,0,7,0,2,3,2,0,nan,0.0,0,0,0,0
440,1,cautious,nop,nan,21,1,29.71283094989265,0.0,0.0,6.0,15.0,21,2,4,0,0,0,1,0,27.0,0.0,7.1587779979098265,2,0,0,1,0,1,5,0,0,2,0,3,nan,0.0,0,0,0,0
441,1,cautious,nop,nan,30,0,29.798981664924852,4.0,14.0,6.0,6.0,30,0,3,19,3,1,0,1,56.0,0.0,11.758777997909814,3,0,2,1,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
442,1,cautious,nop,nan,30,0,29.798981664924852,9.0,11.0,6.0,4.0,30,0,4,21,1,1,0,1,57.0,0.0,11.758777997909814,1,0,1,0,0,0,10,0,4,2,0,4,nan,0.0,0,0,0,0
443,1,cautious,nop,nan,30,0,29.798981664924852,0.0,14.0,7.0,9.0,30,0,2,13,1,1,0,1,47.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,1,2,0,2,nan,0.0,0,0,0,0
444,1,cautious,nop,nan,30,0,29.798981664924852,6.0,7.0,4.0,13.0,30,0,2,14,1,1,0,1,48.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,1,0,1,nan,0.0,0,0,0,0
445,1,cautious,nop,nan,11,1,29.451768179057538,9.0,2.0,0.0,0.0,10,0,4,11,1,0,1,0,26.0,0.0,3.1587779987853164,2,1,0,1,0,0,5,1,2,1,0,1,nan,0.0,0,0,0,0
446,1,cautious,nop,nan,30,0,29.798981664924852,14.0,12.0,4.0,0.0,30,0,4,26,1,1,0,0,62.0,0.0,11.758777997909814,3,0,3,0,0,0,10,0,4,3,2,1,nan,0.0,0,0,0,0
447,1,cautious,nop,nan,30,0,29.798981664924852,11.0,11.0,6.0,2.0,30,0,4,23,2,0,0,0,59.0,0.0,11.758777997909814,4,0,2,2,0,0,7,0,3,3,0,1,nan,0.0,0,0,0,0
448,1,cautious,nop,nan,30,0,29.798981664924852,6.0,10.0,11.0,3.0,30,0,4,16,1,1,0,1,52.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,4,2,1,2,nan,0.0,0,0,0,0
449,1,cautious,nop,nan,30,0,29.798981664924852,6.0,12.0,6.0,6.0,30,0,2,17,3,2,0,0,54.0,0.0,11.758777997909814,4,0,2,2,0,0,10,0,4,5,0,1,nan,0.0,0,0,0,0
450,1,cautious,nop,nan,30,0,29.798981664924852,6.0,9.0,11.0,4.0,30,0,2,14,3,1,0,1,50.0,0.0,11.758777997909814,1,0,0,1,0,0,6,0,2,3,0,1,nan,0.0,0,0,0,0
451,1,cautious,nop,nan,30,0,29.798981664924852,5.0,12.0,1.0,12.0,30,0,2,18,1,1,0,0,52.0,0.0,11.758777997909814,2,0,2,0,0,0,7,0,4,1,1,1,nan,0.0,0,0,0,0
452,1,cautious,nop,nan,30,0,29.798981664924852,4.0,22.0,4.0,0.0,30,0,4,26,1,0,0,0,61.0,0.0,11.758777997909814,1,0,1,0,0,0,9,0,3,2,2,2,nan,0.0,0,0,0,0
453,1,cautious,nop,nan,30,0,29.465653191601618,0.0,1.0,11.0,18.0,28,0,4,2,0,0,0,0,34.0,0.0,11.358783829921938,4,1,3,0,0,0,8,1,3,1,2,1,nan,0.0,0,0,0,0
454,1,cautious,nop,nan,19,1,29.682602628828715,4.0,15.0,0.0,0.0,19,1,5,19,0,0,0,0,44.0,0.0,6.3587779979098284,3,0,2,1,0,0,7,0,2,1,2,2,nan,0.0,0,0,0,0
455,1,cautious,nop,nan,30,0,29.798981664924852,6.0,7.0,7.0,10.0,30,1,3,12,1,0,0,0,47.0,0.0,11.758777997909814,3,0,1,1,1,0,6,0,2,2,1,1,nan,0.0,0,0,0,0
456,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,10.0,13.0,30,0,2,8,1,0,0,0,41.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
457,1,cautious,nop,nan,30,0,29.798981664924852,0.0,12.0,9.0,9.0,30,0,4,13,3,0,0,0,50.0,0.0,11.758777997909814,1,0,1,0,0,0,8,0,3,2,2,1,nan,0.0,0,0,0,0
458,1,cautious,nop,nan,30,0,29.798981664924852,12.0,10.0,8.0,0.0,30,1,4,22,1,0,1,0,58.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,4,4,1,0,nan,0.0,0,0,0,0
459,1,cautious,nop,nan,30,0,29.798981664924852,3.0,15.0,10.0,2.0,30,0,5,19,1,2,0,1,57.0,0.0,11.758777997909814,4,0,2,2,0,0,9,0,2,3,2,2,nan,0.0,0,0,0,0
460,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,13.0,12.0,30,0,0,4,2,1,0,0,37.0,0.0,11.758777997909814,0,0,0,0,0,0,2,0,1,1,0,0,nan,0.0,0,0,0,0
461,1,cautious,nop,nan,30,0,29.798981664924852,0.0,3.0,22.0,5.0,30,0,2,3,1,1,0,1,37.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
462,1,cautious,nop,nan,30,0,27.001003159516305,3.0,8.0,19.0,0.0,20,1,1,11,1,3,0,1,37.0,0.0,8.401203791419562,12,7,3,1,1,0,6,2,2,1,0,1,nan,0.0,0,0,0,0
