episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
147,1,right_lane,nop,nan,40,0,22.518957345971565,1.0,11.0,28.0,6.0,0.0,60.32566333509344,43.825663335093424,16.5,nan,0.0,0,0,0,0
148,1,right_lane,nop,nan,40,0,21.393957345971565,18.0,14.0,8.0,25.5,0.0,49.77846227015944,42.02846227015944,7.75,nan,0.0,0,0,0,0
149,1,right_lane,nop,nan,40,0,22.268957345971565,0.0,22.0,18.0,11.0,0.0,57.42665269576226,43.42665269576225,14.0,nan,0.0,0,0,0,0
150,1,right_lane,nop,nan,40,0,22.268914152736198,0.0,21.0,19.0,10.5,0.0,58.17671345770094,43.42671345770095,14.75,nan,0.0,0,0,0,0
151,1,right_lane,nop,nan,40,0,24.643957345971565,17.0,8.0,15.0,21.5,0.0,56.727580481526964,47.227580481526964,9.5,nan,0.0,0,0,0,0
152,1,right_lane,nop,nan,40,0,23.268957345971565,1.0,12.0,27.0,6.5,0.0,61.77704685969129,45.02704685969129,16.75,nan,0.0,0,0,0,0
153,1,right_lane,nop,nan,3,1,25.0,0.0,1.0,2.0,1.5,0.0,4.399067077512926,3.3990670775129264,1.0,nan,0.0,0,0,0,0
154,1,right_lane,nop,nan,40,0,27.606042752888946,24.0,10.0,6.0,29.0,0.0,56.964251698622846,51.464251698622846,5.5,nan,0.0,0,0,0,0
155,1,right_lane,nop,nan,40,0,24.643957345941836,13.0,9.0,18.0,18.5,0.0,58.20284856144099,47.45284856144099,10.75,nan,0.0,0,0,0,0
156,1,right_lane,nop,nan,40,0,23.393951644953802,31.0,3.0,6.0,32.5,0.0,48.725501346904025,45.22550134690402,3.5,nan,0.0,0,0,0,0
157,1,right_lane,nop,nan,40,0,22.393957345971558,21.0,13.0,6.0,28.0,0.0,49.87608644847798,43.62608644847797,6.25,nan,0.0,0,0,0,0
158,1,right_lane,nop,nan,40,0,23.393957345971565,14.0,15.0,11.0,22.5,0.0,53.975619571209606,45.225619571209606,8.75,nan,0.0,0,0,0,0
159,1,right_lane,nop,nan,40,0,20.893957345971565,8.0,8.0,24.0,11.0,0.0,55.22666481265253,41.22666481265253,14.0,nan,0.0,0,0,0,0
160,1,right_lane,nop,nan,40,0,23.143957345971565,22.0,4.0,14.0,24.0,0.0,53.32535841256841,44.82535841256841,8.5,nan,0.0,0,0,0,0
